company_id,name,parent
S692806123212,gloragr group ltd,C374285503648
S693398931314,See griteres Ltd,CR967761584959
S694164443223,lesorabr liverpool land plc,R404345150334
S694701240102,SUNIRESUNI SANEGRONE INTERNATIONAL LIMITED,R94087614334
S695180458020,Gritebr bralli UK Ltd,S885086696701
S6957298694,Chunisane & Co Limited,CR171511710883
S695947818763,streagr lesonetanora group ltd,S484999496645
S698083393418,Lesonegluni Midlands Land Plc,S348754910300
S6984263927,Resilestr see Properties,S243171423613
S69884617904,Glile Ltd,S313405170593
S699131233979,chitestruni chunigrile uk ltd,C776668468894
S699425572637,Reseastrane tanane Properties Plc,C205544922474
S699891767527,Resones Old International Plc,R542294303165
S700737240097,tanuni liverpool,CR334147381489
S702410713561,Suniresuni Midlands International,CR306621102671
S703315849011,CHONEBR LONDON INTERNATIONAL,CR463634467464
S703318775199,Sane Old UK,C937219908267
S706289489529,Resalli New Group Limited,S95412667768
S706867265574,Lesane Land Ltd,S553977206477
S70751431648,Straneres Properties Limited,R185419277893
S707709270545,Strorachee resone,R39059142650
S708712431537,Gluni Old Limited,CR246376658590
S710012170641,Tanonegl Properties Ltd,R382956930139
S71101356058,Resitechea B UK Plc,S961455479449
S712578711572,resiteresora brone ltd,CR309647192423
S71303865045,GREE LESALLIGR PROPERTIES PLC,S332940840982
S713622398772,LESITEGLORA UK LIMITED,S100240634395
S714257959380,Griteres London,S693398931314
S71523692300,Grora Coventry & Co Plc,R825407386183
S71562236819,Cheagr choragrile Group Limited,S159695141697
S71595767349,Chiteles B Properties Limited,R910982612024
S716361354973,Bruni Group,CR916893142597
S716753859100,BRILERESALLI LTD,
S719630759,Cheagr gleaglalli Land,S615024136980
S719881680950,Glaneres Liverpool Group,R35287237980
S720623842447,Straneglea II Properties Limited,C51778518326
S721297937833,GLITELES II,C83000252052
S721345507992,GRALLIS NEW & CO LIMITED,R38539232928
S72271802780,Tanoraglite chitech UK,R42449533726
S723699362581,Britestr Old & Co Plc,S569385548440
S72430179517,GRANERESILE II LAND PLC,R497656659924
S724846642519,TANEABR COVENTRY GROUP PLC,C918306506787
S725982555734,Soneresite B Plc,C436822897812
S727463499316,Glonestr,C86586227406
S728314228196,Gree Liverpool & Co,C954986167499
S729245152180,Challis New Ltd,S308267184470
S72959524229,Grallitanea Associated Land Plc,R954396333133
S73189150984,glora,
S732765990015,brilegr taniteresone,R949791269966
S733173398223,GRUNI GLALLIBR PROPERTIES LTD,R919756685610
S734457152760,Resuni Coventry Limited,C726313231589
S737371935776,grea strite uk,C12149984059
S737479636192,Resee Associated International Ltd,C903490391789
S738158460617,Brile B Group,R382956930139
S739072257371,Seebrone Ltd,R277179675397
S73951624856,Grora Wales Group,C473280412916
S741019476939,Greebrile Coventry,S776448291825
S74228791615,Salliglee Associated & Co Plc,R144770447190
S744015490401,glile tanora,R662573207371
S744146724378,Bralli Midlands International Plc,R277179675397
S744324717610,Resitechea New Plc,S961455479449
S744583525422,gloneles london limited,CR751192313057
S745112468439,GRITEBR STREACH GROUP LTD,R997451278184
S746381272838,Gritebr Associated Properties,R491261705032
S747312979960,GREE ASSOCIATED LIMITED,CR61019235390
S748396886166,TANEA LIVERPOOL & CO LTD,R986132660870
S749562192547,suniresuni wales land plc,CR306621102671
S749863761720,Stree New,R627731674573
S750292187602,Tanuni London Properties Ltd,R510133458128
S750415880604,RESALLI GRONELES LTD,R588654702153
S752853827394,greelesile international,R448389786533
S757310508471,Chite soragruni UK Limited,S15679807508
S757698612250,CHITELES LIVERPOOL LIMITED,C94412524437
S757739958363,Grallis Coventry,R38539232928
S75805328331,Tananetan Group Limited,C246613496627
S758415129269,BRUNILESONE RESORA GROUP LIMITED,S794481448797
S759649466724,SEA RESORA LAND LTD,S564341583169
S759841232360,Brilegr Associated Land Plc,R949791269966
S761931434726,GRITEBR II GROUP LIMITED,CR27633886499
S762214268090,Graneresile gleach International Limited,R497656659924
S764537502284,Lesorabr lesallichone UK Ltd,R404345150334
S765321496702,taneetan plc,R997451278184
S765454915942,Sea Coventry Ltd,C335722169923
S76853130107,Tanalligl streeres Land,CR380112987081
S770402448167,LESONERES INTERNATIONAL LTD,C11453236465
S770471660122,Glaneres II Land Plc,S57279960295
S770666929542,SORAS II,CR535304246290
S77101106927,chora ltd,S770471660122
S771299194548,Straneglea B Limited,S997473245448
S773404608109,Gree gluni Land,C977578998184
S773499337296,gritebr associated group,S892680381245
S77371645658,Suniresuni stritech Ltd,R860395717497
S775598763246,grallis ii,R725613547679
S775837432777,chilebr lesileglile limited,R316176186093
S776448291825,Greebrile II UK Limited,C858370192866
S77761530024,taniletanalli new properties plc,S313405170593
S778777428688,Gralli II Limited,C402691408329
S780821701725,Reseastrane London UK Plc,C205544922474
S781256796139,Suniresuni II Properties Plc,R725158469599
S781672200163,Tanoragl International,CR380112987081
S782478862,Gronestrane Properties Ltd,CR49340755304
S78291145606,Sane New Land Ltd,CR318841821464
S783217900792,Grorales International Ltd,R860395717497
S783344263027,glone wales,CR923686504058
S783689971087,SUNIGR LAND LTD,R46839178093
S783883243225,Britestr Old Plc,S569385548440
S784061418357,reseegr coventry & co limited,C156643378033
S785190321797,Resanesea Ltd,R713689431914
S7872568217,Tanileres Group Ltd,C17278382104
S787309307645,Gleas & Co Ltd,C507561709563
S790121157675,GLEA OLD & CO PLC,C323961548740
S79352821740,lesanestralli strallibr plc,C246613496627
S794411509249,Lesoneresite Associated Group Ltd,CR656344193297
S794481448797,Leseatanile brunilesone Group Plc,C886984189006
S795504822240,chite b properties ltd,S15679807508
S795516703612,Sea London,C335722169923
S796293920395,Reseastrane London & Co,C205544922474
S79748858809,TANONE COVENTRY GROUP LTD,R897668827597
S797512613720,Tanorabrite Land,C91966670455
S798244551521,Gleetan B & Co,R407930232157
S798369149813,Resonestr Wales Properties Ltd,S687156583141
S798877295938,Tanalligl B Ltd,CR380112987081
S798880625083,strorabr limited,C956946519859
S800250119137,Suniresuni Wales Properties Limited,C126572648425
S802327405464,Stritech New Plc,S154421333514
S80249885473,Sanelesuni Old Group Plc,S688473472051
S803967172006,BREABRORA NEW,CR902011179589
S804275176231,Strorachee Old,R39059142650
S8052422080,Glallich Old Land Ltd,S852414462952
S806053293176,Breeglone chea Land Limited,S692626961048
S806224921703,TANUNI LIVERPOOL LTD,C49207325950
S806261652161,SALLIGLEE II LIMITED,CR885367963690
S807508257722,Gralli brite Plc,C402691408329
S807545420390,Salliglee Wales International Plc,R46839178093
S808744345450,STRITECH LIVERPOOL & CO LTD,CR852538283044
S808900261782,britestr wales properties plc,CR916893142597
S809032859547,Greebrile New,S776448291825
S809512116964,glone b group ltd,CR923686504058
S809664789046,gree resileresora plc,CR801677267342
S810588194941,tanee ii ltd,R8357415165
S81174115884,see group limited,S598748209011
S81371355455,LESEARES B,CR102968664636
S814423870249,See chanech Land Ltd,S145230869099
S814859945118,resite coventry international plc,S223039727902
S815911699004,salliglee liverpool plc,R144770447190
S816310331817,Soneresite brorales Land Ltd,C436822897812
S816673790059,Glaneres resea Limited,R35287237980
S817177761826,Tanone Liverpool UK,R897668827597
S81774748930,Chitegl London Group,R855775610026
S819440480463,GRITEBR NEW LIMITED,C35628323290
S820390392991,Gree Wales Plc,C665572908905
S82120366358,Greastrile B Group,R395768779486
S821731210009,tanitestr international limited,C91966670455
S823564969340,See Associated Plc,S145230869099
S825016354848,RESEEBR GROUP,CR184088887918
S826652466076,Glee & Co,C778639664753
S827758731804,Gree Wales Land,R386143586539
S827926743270,streeres ltd,C374285503648
S828129284421,Grora Old,S968771251034
S830034112356,Tanuniles Plc,R38539232928
S830434128154,Stree chitetan Plc,R627731674573
S831747436560,Lesileres Old International,CR490222687270
S832415169507,Gritebr Old UK Ltd,R491261705032
S834202462628,TANONEGRANE TANUNILES UK LIMITED,S463829941200
S836454731034,Reseastrane Coventry Group,C205544922474
S836930875777,Sanetanile Coventry & Co,R444971197985
S83958633728,Stritestree strone & Co,S504842321794
S841034185441,Chuni UK,C402691408329
S8410443730,Leseares Wales UK Ltd,R871891858267
S84171814507,Suniresuni Old Land Plc,CR478169972249
S846714920570,SEA LONDON GROUP LTD,C189980614278
S846836161401,gree liverpool group,C324658304029
S84733575649,GLUNI WALES PROPERTIES LTD,S773404608109
S848620734727,stritechuni liverpool uk limited,S588373303576
S849156716011,Gronebrile Wales & Co Ltd,CR948287192058
S849545854477,chitestruni reseetanone plc,R350444816882
S850054748357,Strilelesile cheechile Ltd,S245938203350
S852414462952,Strallibr glallich Ltd,S79352821740
S854075979377,Breabrora Associated International,CR902011179589
S85474347442,Gleetan chees Group,R407930232157
S855196566479,Gluni Associated Properties Limited,S490404906799
S857191892923,STRANEGLEA TANEERES GROUP PLC,C51778518326
S857290936919,Gree II International Limited,CR186026359004
S857320387540,GREASITE B GROUP,C786772596138
S85773996658,Stritech Liverpool,CR852538283044
S858491707781,GLONELES RESILES UK,CR751192313057
S860185393425,chile ii limited,CR374662930956
S86253713888,Lesanestralli New Plc,CR989054790737
S862596228418,Strunitan Group Limited,C726963380481
S863725325116,Salliglee tanunigl Properties Ltd,R144770447190
S864180963059,Grora Liverpool Limited,C329744109865
S86426412261,Chitetan Old Plc,S830434128154
S866247903740,lesorabr midlands uk,R404345150334
S866454718659,Salliglea Coventry & Co Ltd,R771728523727
S866722411036,Glile glitestr & Co,R662573207371
S86673472605,Bralli Old Land Limited,S484032499382
S869076539425,tanoraglite sea properties limited,R42449533726
S869135644514,Sanelesuni London,S573529880909
S872304120291,BRILE B LIMITED,C504555658701
S872589248462,Tanuni Associated Plc,C11453236465
S873827324421,Suniresuni New Ltd,C126572648425
S874125885794,Tanalligr tanone Properties,S875834333921
S875834333921,Tanalligr Coventry Ltd,S33878076967
S876132992646,grees associated land limited,R784585318222
S87829225841,Lesanestralli II Land,S34310147770
S88247586149,TANALLIGL BRALLISTRONE & CO,C935746861693
S882564482217,Brunilesone branebr,S794481448797
S883244116353,Griteglea Plc,R765465881584
S883366125800,Resea & Co Ltd,C473280412916
S88436369428,Lesoneresite New International Plc,CR656344193297
S884949978891,BRALLICH ASSOCIATED LAND,CR136479728025
S885086696701,Gritebr Liverpool,R853741783320
S887348748155,Sea taneesuni International,R768408287428
S88789998185,Glane Wales Group Ltd,CR80593796701
S888459717662,brallich branebrone limited,CR136479728025
S89053128396,CHONETANONE LTD,R185419277893
S890665130190,chone international,C797652471075
S890862610895,Gritebr London Properties Limited,S892680381245
S892534698363,BRITE TANEEGR PLC,S949186899925
S892680381245,Gritebr Associated,C22527040613
S895458274435,Suniresuni Old Plc,C27815713567
S897088571287,CHITESTRUNI ASSOCIATED UK,C776668468894
S897130166622,BRALLISTRANE INTERNATIONAL LTD,CR171511710883
S897954726700,GRUNISEE INTERNATIONAL LTD,
S899130543471,chitestruni wales international plc,CR801928624634
S90073463813,GLILE LIVERPOOL & CO LIMITED,R392940951280
S902060629910,Groneles glunitanee Land Limited,S750415880604
S902506802953,Suniresuni Associated & Co,R860395717497
S904433650359,GRALLI GROUP PLC,R725158469599
S905798618725,Salliglee London Group Plc,C51237546364
S906279188143,GRITEBR B LAND,R997451278184
S906447170532,STRILELESILE SALLI GROUP,C169192781986
S90662994074,Gluni Wales Land Limited,S773404608109
S907079620743,gluni brorach limited,CR15288597844
S90730458080,suniresuni brilechane international,C536590531949
S907756102143,Straneres Liverpool International Limited,C803944331958
S908567856644,Gree London & Co Ltd,CR61019235390
S908696393395,resile old group,C854872309225
S908788533980,Gritebr chonetan Ltd,C22527040613
S909488747544,Strones Plc,R277179675397
S910050211196,Soneresite Wales International Limited,R3031544622
S911041306932,Sanelesuni Liverpool Land,S688473472051
S915584912426,Salliglee grileresite International,S50157765052
S917502387884,Chora Wales Ltd,C500371377607
S917665873990,RESONESTR,
S918207575601,Brile strunibr & Co Plc,R382956930139
S918344823836,BRALLI NEW,R351224471801
S91869613886,Grallitanea B Properties Plc,R35929259874
S918894350754,resane breegrora limited,R146396598682
S919809389496,Challigr stralli & Co,C771790419556
S92031558685,Sunibr Plc,S262785547976
S921996788570,BREABRORA BRILE,CR91284447390
S92203245216,Bralli Midlands International Limited,S48628617912
S92307017812,Brallich Midlands Plc,CR136479728025
S923892439292,SEE WALES,R572622580762
S924032555811,Cheagr B Group Ltd,R52487232234
S925551369482,Sea Associated Group,S765454915942
S925569259350,resonestr tanitebree international ltd,C622523283889
S925725602948,GRONEBR INTERNATIONAL LTD,S946965306891
S927392143015,SANE NEW & CO,CR318841821464
S928037566409,Tanonegrane Wales Ltd,S463829941200
S928048734833,Groneles Coventry,S750415880604
S929516729342,chiteres ltd,S159695141697
S931449110695,Lesuniles International,CR16200357998
S933644452635,Stritestrone UK Plc,C726313231589
S9355298143,LESILERES GRALLIBRUNI & CO PLC,CR490222687270
S936259605399,Tanuni II Plc,CR334147381489
S937176691365,Streach Properties Ltd,S895458274435
S937878799371,Resonestr chearesee UK,C622523283889
S938764384111,resee properties plc,S344370192613
S940957894882,Gronegrone UK Ltd,R40232501033
S94457869087,Strea & Co Plc,C475440181821
S946965306891,Sonelesile Properties Plc,CR890024932013
S949186899925,Brite Limited,R35929259874
S949736705334,chilegr wales properties,CR192638403891
S95098284849,Gritebr New & Co Plc,C22527040613
S951553807221,GRORA OLD,R825407386183
S952330424674,Tanuni strone Group Ltd,R319811135363
S95412667768,Resalli Coventry Land Limited,CR880041495858
S954202958806,GRALLITANEA ASSOCIATED LTD,R35929259874
S954727580955,Greastrile II UK Ltd,R914513158356
S956320111302,brunitan coventry limited,CR16200357998
S95938851781,Chile New,CR374662930956
S959584704204,suniresuni gleatan uk ltd,S564194361839
S960144339052,Glora Plc,R139137961885
S96030621681,Lesileres II,R357821297019
S960891339270,Resone B Group,C934776323096
S961455479449,Resitechea Properties Plc,CR119027379060
S966044788626,Lesorabr Midlands & Co,R404345150334
S966833354804,Strallires Coventry Land,R24795883507
S966968880662,Gleeglile glilestr & Co,C395103917016
S96699349296,strorachee midlands uk ltd,R74454827078
S967997475055,Resanebrone brilegr Properties,R17136826010
S968771251034,Chiteles grora Properties Plc,CR645909121096
S969815340294,GRUNISTREA COVENTRY & CO LIMITED,C44646421472
S97152614977,Glileglora International Ltd,S463829941200
S972251908652,Brone Properties Plc,
S97463571850,Gluniresone,
S97478074352,Soraresite Plc,S296478604723
S974913209253,Sea Coventry Plc,C742849827
S975114185111,Salliglea bruniresile & Co Plc,R771728523727
S975429462072,Resalli Midlands Land,CR880041495858
S976593139719,Suniresuni Liverpool,R94087614334
S97768967578,Salliglee Wales Ltd,C51237546364
S97825222639,Gruni Wales Land Plc,CR327996901945
S978603217963,Glone Limited,CR989054790737
S979940327174,gree leseagr properties ltd,R48042242991
S980394108174,Glone London International Ltd,CR431713809270
S981260911007,GLANERES TANEACH UK LTD,R35287237980
S981333561018,brileresalli midlands uk limited,S716753859100
