land_id,company_id
X429075611606,S808744345450
X429076117526,S178433510159
X429111426396,R2995844411
X429155799531,C677013818504
X4292140903,R429073529027
X429287892272,C6550062356
X429315859702,CR811166384274
X429352824408,R814256406213
X42935432598,C349573165350
X429387554968,C40648968635
X429392574454,S365579778508
X429429976364,R171873594825
X429439715111,C110573369242
X429445407107,C956864658183
X429506472659,S583048510534
X429557378943,S183881695792
X429568356462,C918306506787
X429593370418,S908788533980
X429597739837,C295212267364
X429613757962,R484974489427
X429636260779,R84565275715
X429666620780,R996992171891
X429738250832,CR63726159656
X429746315640,R177105721207
X429766565097,S3204071518
X429786940000,C49953832423
X429871341599,CR654867845835
X429876371059,C696792776381
X429988602655,R717615300617
X42999154515,C55651347661
X42999316054,C994840160544
X430052253007,S350267378795
X430067942521,CR848368971683
X430071544010,R12996266868
X430105546929,S234650831198
X430122121369,R83268455149
X430152267264,CR547929536713
X430180298160,R308416853768
X430303205299,CR290569187576
X430314328615,CR987412439042
X430330740010,S350267378795
X430357143127,C464958316516
X430367996196,S588373303576
X430379871475,S3204071518
X430395501358,R564798178132
X430444667035,S439715196849
X430474232840,R652026353427
X430479814249,C127565968843
X43049333167,S3204071518
X430513135982,C20695518246
X430561437871,CR435488911868
X430578972305,S637917689179
X43058333396,C20695518246
X430599148385,C6550062356
X430648701698,R668887724510
X430671156735,R7747895548
X430686796256,R912580200546
X43069867529,CR547929536713
X430735245750,S178331315212
X430741432441,R54481457783
X430767164701,CR310905580460
X430778355905,CR853956581654
X430779390992,R668887724510
X430789152802,R308416853768
X430860677076,CR263531170100
X430866812646,S644620252216
X430876782234,R18639835065
X43092659283,C668620257542
X431027276232,R119341965993
X431040598505,S88247586149
X43104307812,S520447518974
X431153931369,C500371377607
X431166433514,CR29722240394
X431167772837,S952330424674
X43118622142,R867531838668
X431188163004,R48156846185
X431188627175,S223039727902
X431199802070,R48156846185
X43124903003,R48042242991
X431291104314,R12996266868
X431305454833,C110573369242
X431347948473,C331098755990
X431352276895,S3204071518
X431367981074,S908788533980
X431397227246,R23776857499
X431501505493,S350267378795
X43151526120,S365579778508
X43151596228,C902242338621
X431518304856,R652026353427
X431539283753,S60176329917
X431555689215,S952330424674
X431634105378,CR777832917327
X431743251792,S690539574356
X431773835327,S160390550818
X43177892275,R871891858267
X431797899503,S167987957665
X431805833742,S129823627207
X431900967842,R386143586539
X431925346963,R12996266868
X431964161621,S675993292454
X431971706417,S908788533980
X431978200741,R564798178132
X431986371722,CR136479728025
X431995382895,R12996266868
X43200343640,R289943412523
X432049320762,C659685682807
X43212360218,C470685675061
X432139185150,CR777832917327
X432151689504,S994888439568
X432182623031,C44646421472
X432195766296,C37094815689
X432206211015,CR967855246261
X432228733354,S952330424674
X432263556798,R849627309056
X43231645228,CR654867845835
X432441340065,CR294531882647
X432496562311,S223039727902
X43251999348,C994840160544
X432532704099,S827758731804
X432535143286,CR713482463859
X432535980770,S178433510159
X432548818837,S337962548557
X432550962825,C378823819744
X43255244569,S223039727902
X4325721379,R131038522767
X432594885921,C677013818504
X432635361466,S534766570880
X43265963160,R849627309056
X4327010222,S178433510159
X432787286713,S350267378795
X432798660123,S178433510159
X43279972064,S201476103199
X432825193899,R397540961987
X432896297329,C500371377607
X432902636999,S504842321794
X432912841539,S375549183226
X432941764027,C30870158900
X432948115114,S375549183226
X43295824752,R83333660646
X432958953891,C850618627983
X432965803205,S345249605590
X433016944578,CR233667834251
X433055722634,S827758731804
X433227242810,C55651347661
X433230217757,CR65017088359
X433253334546,CR171511710883
X433261530372,C665903343271
X433264605898,S994888439568
X433306495893,S232788239882
X433397456829,R805110580016
X43340648169,S178331315212
X433409217706,CR432610693265
X433473210485,CR373501801
X43348129757,C122847920540
X433497144056,S160390550818
X433507742759,S365579778508
X433560710048,R591819899055
X433562133235,R337885620018
X433603993488,R499715134723
X433674603796,CR206004380361
X433684520325,R668887724510
X433694883708,CR171511710883
X433723900514,R820172679856
X433771570252,S35506426664
X433819693787,C331098755990
X433831911396,S520447518974
X433851753,S675993292454
X43392129186,S827758731804
X433950700148,C538548926956
X43398164730,CR915977980863
X434012115712,S608539204331
X434019855949,R990724975152
X434026674423,CR988813318611
X434031132422,R291609990421
X434090658368,CR206004380361
X434149633601,CR65640478814
X434168861531,C470685675061
X434177460100,CR727560947210
X4341818396,R119341965993
X434230335723,C903487843119
X434243285753,CR706261205313
X434266791296,C850618627983
X434271183013,S808744345450
X434284482328,R47707058158
X43430193351,C12149984059
X434329627367,R14146819289
X434349433239,S375549183226
X434366199418,C349004818744
X43439867055,CR8690183203
X434400519624,CR95428484064
X43441256610,S129823627207
X434452845,R12996266868
X43445577423,R681239563875
X434482914128,S48628617912
X434484510512,S86253713888
X43448531730,C921786706840
X434535326597,C208674463645
X434550383446,CR706261205313
X434641175885,CR114120579704
X434657889082,C641795813078
X434707148928,S141114383956
X434724890354,C70100506313
X434742924858,R653709434810
X434746786468,C696792776381
X4347540584,R990724975152
X434763423549,C994840160544
X434768303737,C696792776381
X434795665074,R335184364557
X43481364699,R392940951280
X434848775922,C659685682807
X434904782069,R88077843873
X434909440,R88077843873
X434954629715,C850618627983
X434972704970,C275167256486
X434974259268,S928037566409
X434981724026,C349573165350
X435005617625,R478274439044
X435061960145,S644620252216
X43513406687,C221878844816
X435146316105,R964953809460
X43515277881,R791428580664
X435164719454,C319202184199
X43522335093,S35506426664
X43523615708,R96630368062
X435270446991,C99989495688
X435310710237,C349004818744
X435312247000,CR967010286568
X435342190650,C55651347661
X435368447406,C260483934511
X435381480004,C221878844816
X435382102828,R964953809460
X43538876601,CR87150949837
X43539251990,CR848368971683
X435410420388,S242445566060
X43544118783,S637917689179
X435449738840,C908550137579
X435465773502,R291609990421
X435471856694,CR233667834251
X435507683266,CR547929536713
X435510169897,CR310905580460
X43551121351,S160390550818
X435522250853,C677013818504
X435566989105,S178331315212
X435575237831,S232788239882
X435623754848,R42586685544
X435628409636,S350267378795
X435634613313,S908788533980
X43565646928,CR656344193297
X435663278760,R177105721207
X43568847450,S827758731804
X43570375851,R337885620018
X435822396207,C500371377607
X4358348514,C349004818744
X43587801754,CR264673710960
X43588313619,S47399595820
X435977188223,R871891858267
X435981753137,S969815340294
X435990674060,C280896198612
X436025908277,R119341965993
X436065193595,C902242338621
X4361201331,S232788239882
X436171717751,S110110593359
X43619957743,S223039727902
X436222747130,S178433510159
X436227614444,CR80335448539
X436245756107,C500371377607
X43625391975,R337885620018
X436274985889,CR915977980863
X43627883012,S234650831198
X436291908258,S808744345450
X436304576460,S520447518974
X436306742121,CR102968664636
X436351574,S347165589299
X436385714533,R16412228157
X436409704402,R996992171891
X436437670328,R47707058158
X436449156107,R14146819289
X436478379775,S695180458020
X436497976380,CR268709865971
X436511759314,CR49340755304
X43651494060,C198751675116
X43669102877,R47707058158
X436698893827,R7747895548
X436704578137,CR974353914474
X436714225890,CR69735252366
X43671743991,CR656344193297
X43673244650,R119341965993
X436738348137,R151919292782
X436778293122,R996992171891
X43678173629,CR310905580460
X43679890888,C198751675116
X436835553019,C850618627983
X436868282499,R681239563875
X436883551029,C20695518246
X436915510354,C381290136160
X43694928460,C20695518246
X436970684019,S35506426664
X437040836052,S808744345450
X437052573578,CR777832917327
X437079347086,S385413546901
X43708886652,C331098755990
X437114509405,C316979864735
X437201416528,C30870158900
X437241131379,C470685675061
X437248242761,S996664111413
X437273345828,R14146819289
X437311651046,C6550062356
X437311654078,R291609990421
X437322298988,S326623232440
X437344994383,R996992171891
X437355275370,S908788533980
X437380428429,C918306506787
X437416134755,C850618627983
X437508516891,CR310905580460
X4375155337,S350267378795
X437542128683,C641795813078
X43755165136,CR915977980863
X43759783158,S178433510159
X437609728237,S380996770656
X43766977421,C295212267364
X43770842110,C40648968635
X437863265880,R119341965993
X437905140483,C857143432536
X437967332670,C20695518246
X437972612375,R805110580016
X438026598586,C122743610118
X438116250289,C349004818744
X438178310362,CR294531882647
X438213384359,R245333689855
X438213710097,R591819899055
X438298178174,C918306506787
X438326445060,CR76949958995
X438330732032,R750779370370
X4383469870,R814256406213
X438378226145,CR87150949837
X438388430336,CR922291157783
X438430905892,S808744345450
X438434382389,CR206004380361
X438451587365,C198751675116
X438472574550,C349573165350
X438481377980,CR119027379060
X43851201468,C857143432536
X438565203471,R653709434810
X438644820794,R96630368062
X438666733642,CR795245890399
X438678381602,R668887724510
X438694799199,CR506004523070
X43872719151,C918306506787
X438773499843,S550005392985
X438793940285,S3204071518
X438808980714,R337885620018
X438824543371,CR63681315528
X438836782123,S928037566409
X438883685498,C659685682807
X438960915265,CR95016066646
X43897619610,CR713482463859
X4389781888,S525935105592
X438995266407,R47707058158
X439055547625,C49953832423
X439072567685,R418677766599
X43908827327,CR310905580460
X439183171834,R990724975152
X439291205369,C110573369242
X439301186766,S827758731804
X43930598158,CR310905580460
X439321959235,CR310905580460
X439365707093,CR848368971683
X439385247906,R16412228157
X43941463006,C221878844816
X43943685916,C20695518246
X439446848087,C127565968843
X439451654709,CR65017088359
X43945932092,C381290136160
X439462600708,R177105721207
X439476882000,C221878844816
X439488491087,S621515627467
X439494599800,CR713482463859
X43950109946,C198751675116
X439501237263,CR119027379060
X439562717224,CR432610693265
X439571172812,S504842321794
X439593951044,S637917689179
X43966147251,CR136479728025
X439668830526,S637917689179
X439702341924,R591819899055
X439725509578,CR83553746062
X439726358987,R849627309056
X439730459553,C275167256486
X439743943305,CR547929536713
X439791364362,R871891858267
X43986545213,R291609990421
X439947449104,CR848368971683
X439956632313,S808744345450
X43999302421,CR757199606799
X44001985822,CR263531170100
X440051758258,CR713482463859
X440083601867,R16412228157
X4401095643,R54481457783
X440130929725,C219662665970
X440172565861,CR679589800695
X440190263336,CR896583572163
X440191723453,CR432610693265
X440197574233,C260483934511
X440215396186,CR432610693265
X440261110355,C498567266942
X440303672403,CR323985274332
X440314445272,C198751675116
X440352713340,S167987957665
X440373791774,C5812563755
X440376153053,CR713482463859
X440389194911,S994888439568
X440481256803,CR102968664636
X440538535353,R814256406213
X440551769100,CR373501801
X440579440139,R48042242991
X440597902665,CR270220684838
X440641109576,R990724975152
X440704810191,S110110593359
X440716813356,CR310905580460
X440727648581,S827758731804
X440731343294,S468138233432
X440783958606,CR8690183203
X440804905042,R96630368062
X440834413651,R397540961987
X440875255706,S341935930538
X440887862201,CR547929536713
X440895102716,C127565968843
X440897759333,CR65573267025
X440928179924,C659685682807
X44094653021,R131038522767
X440978250561,R269418758472
X441010622633,S468138233432
X44102706784,R478274439044
X44105985361,CR63726159656
X441110980687,S178331315212
X44111520822,C208674463645
X441119385702,S223039727902
X441158160284,CR83553746062
X441180210495,S928037566409
X44121279645,R83268455149
X441216644137,S994888439568
X441249198413,CR654867845835
X44127228339,S583048510534
X44129752407,CR294531882647
X44131723877,S994888439568
X44132690477,S182451298479
X441348344672,C349573165350
X441355648926,R7608595934
X441357420600,C275167256486
X441388532,R990724975152
X44142272788,CR83553746062
X441471215708,C260483934511
X441508739300,S312690706410
X441511445907,C956864658183
X44153496974,C850618627983
X441595299193,R805943178700
X441622523244,S129823627207
X44162564252,R54481457783
X441632384735,CR102968664636
X44163669060,R308416853768
X441637694225,CR547929536713
X441688164276,S19220590368
X441713785412,R590980645905
X441733988654,C850618627983
X441738559743,R564798178132
X441774950555,R912580200546
X441783664290,CR654867845835
X441801937188,C850618627983
X441830213742,R48156846185
X441868606547,C20695518246
X441900495928,CR432610693265
X441907146787,CR320220694115
X441914409112,CR294531882647
X441920267076,CR713482463859
X442043987262,C538548926956
X442054156872,CR432610693265
